Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown
10129	2.763e-08	5.77475	209	-1	BCELL	down
1124	4.0092e-08	5.70174	209	-1	BCELL	down
6001	4.6213e-08	5.6737	209	-1	BCELL	down
5915	4.8709e-08	5.6633	209	-1	BCELL	down
54477	4.98919e-08	5.65855	209	-1	BCELL	down
9706	5.43188e-08	5.6417	209	-1	BCELL	down
9156	5.81518e-08	5.62816	209	-1	BCELL	down
55711	5.98095e-08	5.62257	209	-1	BCELL	down
5872	6.02939e-08	5.62097	209	-1	BCELL	down
5588	6.03917e-08	5.62064	209	-1	BCELL	down
50852	6.0798e-08	5.61931	209	-1	BCELL	down
1488	6.524e-08	5.60527	209	-1	BCELL	down
100	6.5724e-08	5.6038	209	-1	BCELL	down
57821	6.68493e-08	5.60041	209	-1	BCELL	down
8607	7.48924e-08	5.57773	209	-1	BCELL	down
10404	7.91673e-08	5.56662	209	-1	BCELL	down
6821	7.94196e-08	5.56598	209	-1	BCELL	down
1075	8.15996e-08	5.56056	209	-1	BCELL	down
55340	8.25496e-08	5.55824	209	-1	BCELL	down
23092	8.55032e-08	5.55119	209	-1	BCELL	down
30817	8.73737e-08	5.54685	209	-1	BCELL	down
9568	9.18768e-08	5.53675	209	-1	BCELL	down
203069	9.23113e-08	5.53581	209	-1	BCELL	down
79143	9.38257e-08	5.53253	209	-1	BCELL	down
1612	9.57224e-08	5.52851	209	-1	BCELL	down
78996	1.04033e-07	5.51174	209	-1	BCELL	down
2012	1.12824e-07	5.49537	209	-1	BCELL	down
3248	1.23625e-07	5.47688	209	-1	BCELL	down
9276	1.33112e-07	5.4619	209	-1	BCELL	down
9524	1.38898e-07	5.45326	209	-1	BCELL	down
51449	1.44718e-07	5.44492	209	-1	BCELL	down
23678	1.4539e-07	5.44398	209	-1	BCELL	down
5523	1.47872e-07	5.44053	209	-1	BCELL	down
7153	1.61904e-07	5.42207	209	-1	BCELL	down
182	1.69399e-07	5.41284	209	-1	BCELL	down
22820	1.70556e-07	5.41145	209	-1	BCELL	down
8804	1.73621e-07	5.40781	209	-1	BCELL	down
3490	1.74694e-07	5.40655	209	-1	BCELL	down
7039	1.76095e-07	5.40492	209	-1	BCELL	down
55713	1.79352e-07	5.40118	209	-1	BCELL	down
2812	1.87184e-07	5.39243	209	-1	BCELL	down
5429	2.03409e-07	5.3754	209	-1	BCELL	down
2774	2.04733e-07	5.37407	209	-1	BCELL	down
27284	2.06889e-07	5.37192	209	-1	BCELL	down
9446	2.13314e-07	5.36564	209	-1	BCELL	down
55313	2.19336e-07	5.35992	209	-1	BCELL	down
4258	2.2215e-07	5.3573	209	-1	BCELL	down
10362	2.29822e-07	5.35031	209	-1	BCELL	down
55010	2.39156e-07	5.34212	209	-1	BCELL	down
23040	2.45091e-07	5.33707	209	-1	BCELL	down
8819	2.4781e-07	5.33479	209	-1	BCELL	down
6150	2.48544e-07	5.33418	209	-1	BCELL	down
8867	2.51132e-07	5.33204	209	-1	BCELL	down
8825	2.56407e-07	5.32775	209	-1	BCELL	down
80071	2.59304e-07	5.32543	209	-1	BCELL	down
1871	2.61874e-07	5.3234	209	-1	BCELL	down
6275	2.65347e-07	5.32068	209	-1	BCELL	down
55957	2.79155e-07	5.31019	209	-1	BCELL	down
64116	2.9049e-07	5.30195	209	-1	BCELL	down
9249	2.93621e-07	5.29973	209	-1	BCELL	down
50515	2.97627e-07	5.29692	209	-1	BCELL	down
7494	3.00159e-07	5.29516	209	-1	BCELL	down
10644	3.07157e-07	5.29039	209	-1	BCELL	down
1789	3.1539e-07	5.2849	209	-1	BCELL	down
51314	3.23628e-07	5.27954	209	-1	BCELL	down
4291	3.2476e-07	5.27882	209	-1	BCELL	down
4734	3.26879e-07	5.27747	209	-1	BCELL	down
9749	3.52048e-07	5.26204	209	-1	BCELL	down
10059	3.61634e-07	5.25644	209	-1	BCELL	down
81789	3.64226e-07	5.25495	209	-1	BCELL	down
699	3.67355e-07	5.25317	209	-1	BCELL	down
56034	3.74038e-07	5.24941	209	-1	BCELL	down
1362	3.75133e-07	5.2488	209	-1	BCELL	down
290	4.11125e-07	5.22966	209	-1	BCELL	down
55314	4.29775e-07	5.22038	209	-1	BCELL	down
114876	4.58582e-07	5.20678	209	-1	BCELL	down
6775	5.09529e-07	5.18465	209	-1	BCELL	down
765	5.27515e-07	5.17735	209	-1	BCELL	down
57125	5.28892e-07	5.1768	209	-1	BCELL	down
8821	5.42072e-07	5.17161	209	-1	BCELL	down
9342	5.4247e-07	5.17146	209	-1	BCELL	down
4286	5.4713e-07	5.16965	209	-1	BCELL	down
23043	5.906e-07	5.15352	209	-1	BCELL	down
54843	6.13282e-07	5.14555	209	-1	BCELL	down
201626	6.30381e-07	5.13973	209	-1	BCELL	down
29015	6.36397e-07	5.13772	209	-1	BCELL	down
11314	6.45721e-07	5.13464	209	-1	BCELL	down
8644	6.51436e-07	5.13277	209	-1	BCELL	down
11027	6.53817e-07	5.132	209	-1	BCELL	down
2214	6.56507e-07	5.13113	209	-1	BCELL	down
3140	6.62928e-07	5.12906	209	-1	BCELL	down
10395	6.73356e-07	5.12575	209	-1	BCELL	down
10280	6.77821e-07	5.12435	209	-1	BCELL	down
6453	6.80281e-07	5.12358	209	-1	BCELL	down
9645	6.99641e-07	5.11762	209	-1	BCELL	down
55193	7.0583e-07	5.11575	209	-1	BCELL	down
84164	7.34697e-07	5.10723	209	-1	BCELL	down
55958	7.52001e-07	5.10228	209	-1	BCELL	down
6238	7.60143e-07	5.09999	209	-1	BCELL	down
57045	7.66625e-07	5.09818	209	-1	BCELL	down
2	7.84796e-07	5.09319	209	-1	BCELL	down
9051	7.88409e-07	5.09221	209	-1	BCELL	down
64694	8.40771e-07	5.07849	209	-1	BCELL	down
1521	8.42953e-07	5.07794	209	-1	BCELL	down
3040	8.44039e-07	5.07767	209	-1	BCELL	down
8876	8.74465e-07	5.0701	209	-1	BCELL	down
2114	8.81256e-07	5.06845	209	-1	BCELL	down
5125	8.92266e-07	5.06579	209	-1	BCELL	down
2887	8.98693e-07	5.06425	209	-1	BCELL	down
4771	9.06115e-07	5.06249	209	-1	BCELL	down
79895	9.10624e-07	5.06143	209	-1	BCELL	down
51280	9.41797e-07	5.05422	209	-1	BCELL	down
8743	9.82299e-07	5.0452	209	-1	BCELL	down
728	9.82785e-07	5.04509	209	-1	BCELL	down
5836	9.85735e-07	5.04445	209	-1	BCELL	down
5196	1.02654e-06	5.03574	209	-1	BCELL	down
55505	1.04095e-06	5.03274	209	-1	BCELL	down
1845	1.13404e-06	5.01431	209	-1	BCELL	down
10370	1.13904e-06	5.01336	209	-1	BCELL	down
54453	1.14697e-06	5.01187	209	-1	BCELL	down
5140	1.15406e-06	5.01054	209	-1	BCELL	down
6624	1.16212e-06	5.00904	209	-1	BCELL	down
5276	1.20216e-06	5.00173	209	-1	BCELL	down
23150	1.2055e-06	5.00113	209	-1	BCELL	down
2634	1.21837e-06	4.99883	209	-1	BCELL	down
55423	1.25939e-06	4.99168	209	-1	BCELL	down
2752	1.26358e-06	4.99096	209	-1	BCELL	down
79443	1.26423e-06	4.99085	209	-1	BCELL	down
1786	1.26592e-06	4.99056	209	-1	BCELL	down
7084	1.27147e-06	4.98962	209	-1	BCELL	down
64919	1.37414e-06	4.9728	209	-1	BCELL	down
6905	1.38533e-06	4.97104	209	-1	BCELL	down
26206	1.39614e-06	4.96936	209	-1	BCELL	down
146	1.4114e-06	4.967	209	-1	BCELL	down
29967	1.41306e-06	4.96675	209	-1	BCELL	down
7791	1.4155e-06	4.96637	209	-1	BCELL	down
22871	1.4256e-06	4.96483	209	-1	BCELL	down
57823	1.43696e-06	4.9631	209	-1	BCELL	down
5874	1.44479e-06	4.96193	209	-1	BCELL	down
1675	1.51679e-06	4.95136	209	-1	BCELL	down
55809	1.53834e-06	4.94829	209	-1	BCELL	down
79071	1.60519e-06	4.93903	209	-1	BCELL	down
10778	1.64776e-06	4.93332	209	-1	BCELL	down
1052	1.64841e-06	4.93324	209	-1	BCELL	down
965	1.68637e-06	4.92827	209	-1	BCELL	down
637	1.7967e-06	4.91443	209	-1	BCELL	down
4086	1.80495e-06	4.91343	209	-1	BCELL	down
51573	1.81708e-06	4.91196	209	-1	BCELL	down
3075	1.85266e-06	4.90772	209	-1	BCELL	down
388567	1.94279e-06	4.89732	209	-1	BCELL	down
54942	2.06498e-06	4.88393	209	-1	BCELL	down
3039	2.10793e-06	4.87941	209	-1	BCELL	down
5577	2.11563e-06	4.87861	209	-1	BCELL	down
79080	2.15679e-06	4.87437	209	-1	BCELL	down
51	2.22176e-06	4.86784	209	-1	BCELL	down
8352	2.25159e-06	4.86491	209	-1	BCELL	down
2184	2.27176e-06	4.86294	209	-1	BCELL	down
5332	2.27177e-06	4.86294	209	-1	BCELL	down
84099	2.27542e-06	4.86259	209	-1	BCELL	down
2035	2.31474e-06	4.85881	209	-1	BCELL	down
1104	2.42804e-06	4.84827	209	-1	BCELL	down
8339	2.42833e-06	4.84824	209	-1	BCELL	down
79682	2.44065e-06	4.84712	209	-1	BCELL	down
7168	2.47341e-06	4.84418	209	-1	BCELL	down
2982	2.49246e-06	4.84248	209	-1	BCELL	down
7298	2.50132e-06	4.8417	209	-1	BCELL	down
5891	2.51827e-06	4.8402	209	-1	BCELL	down
1627	2.55063e-06	4.83738	209	-1	BCELL	down
9365	2.59821e-06	4.83329	209	-1	BCELL	down
11130	2.67797e-06	4.8266	209	-1	BCELL	down
2770	2.72801e-06	4.8225	209	-1	BCELL	down
3047	2.73552e-06	4.82189	209	-1	BCELL	down
4094	2.84363e-06	4.81329	209	-1	BCELL	down
53	2.8703e-06	4.81122	209	-1	BCELL	down
79074	2.87483e-06	4.81087	209	-1	BCELL	down
10661	2.87601e-06	4.81077	209	-1	BCELL	down
51514	2.97945e-06	4.80292	209	-1	BCELL	down
25939	3.04113e-06	4.79837	209	-1	BCELL	down
221061	3.09489e-06	4.79447	209	-1	BCELL	down
5729	3.24048e-06	4.78423	209	-1	BCELL	down
4329	3.3295e-06	4.77818	209	-1	BCELL	down
58503	3.33811e-06	4.77761	209	-1	BCELL	down
7343	3.3502e-06	4.7768	209	-1	BCELL	down
6594	3.37606e-06	4.77508	209	-1	BCELL	down
23236	3.41851e-06	4.77229	209	-1	BCELL	down
1028	3.4815e-06	4.76821	209	-1	BCELL	down
313	3.51025e-06	4.76637	209	-1	BCELL	down
6653	3.62299e-06	4.7593	209	-1	BCELL	down
957	3.63116e-06	4.7588	209	-1	BCELL	down
5797	3.64262e-06	4.75809	209	-1	BCELL	down
9826	3.67898e-06	4.75587	209	-1	BCELL	down
7294	3.68254e-06	4.75565	209	-1	BCELL	down
719	3.69772e-06	4.75473	209	-1	BCELL	down
8321	3.70376e-06	4.75437	209	-1	BCELL	down
204851	3.76252e-06	4.75084	209	-1	BCELL	down
2395	3.8698e-06	4.74454	209	-1	BCELL	down
5829	3.87542e-06	4.74421	209	-1	BCELL	down
2619	4.02643e-06	4.73563	209	-1	BCELL	down
3964	4.06769e-06	4.73334	209	-1	BCELL	down
6419	4.07341e-06	4.73302	209	-1	BCELL	down
64151	4.0903e-06	4.73209	209	-1	BCELL	down
8342	4.09497e-06	4.73184	209	-1	BCELL	down
4301	4.1417e-06	4.72929	209	-1	BCELL	down
9830	4.19151e-06	4.7266	209	-1	BCELL	down
7035	4.20962e-06	4.72563	209	-1	BCELL	down
80005	4.28327e-06	4.72173	209	-1	BCELL	down
10911	4.29729e-06	4.72099	209	-1	BCELL	down
23428	4.35686e-06	4.71789	209	-1	BCELL	down
613	4.48698e-06	4.71126	209	-1	BCELL	down
10981	4.67727e-06	4.70189	209	-1	BCELL	down
63916	4.71061e-06	4.70028	209	-1	BCELL	down
60312	4.82185e-06	4.69501	209	-1	BCELL	down
112399	4.94424e-06	4.68934	209	-1	BCELL	down
5146	5.01456e-06	4.68614	209	-1	BCELL	down
26035	5.09521e-06	4.68253	209	-1	BCELL	down
129642	5.10891e-06	4.68192	209	-1	BCELL	down
9231	5.23443e-06	4.67642	209	-1	BCELL	down
11001	5.25625e-06	4.67548	209	-1	BCELL	down
79698	6.26247e-22	-10.8126	209	1	NK	up
4684	8.06513e-22	-10.7764	209	1	NK	up
11314	1.19767e-20	-10.3882	209	1	NK	up
3805	1.14021e-19	-10.0605	209	1	NK	up
8807	4.58935e-16	-8.81894	209	1	NK	up
9510	1.28548e-15	-8.66003	209	1	NK	up
3823	2.37987e-15	-8.56438	209	1	NK	up
51348	5.08623e-15	-8.44576	209	1	NK	up
5729	1.16103e-14	-8.31596	209	1	NK	up
115653	2.33775e-14	-8.20514	209	1	NK	up
57292	7.05436e-14	-8.02875	209	1	NK	up
8302	6.11909e-13	-7.67793	209	1	NK	up
3803	9.61552e-13	-7.60348	209	1	NK	up
6978	1.33338e-12	-7.54938	209	1	NK	up
3811	2.38772e-12	-7.45245	209	1	NK	up
6846	3.31944e-12	-7.39733	209	1	NK	up
6375	4.03704e-12	-7.36448	209	1	NK	up
3812	4.53366e-12	-7.34497	209	1	NK	up
29125	4.65326e-12	-7.34058	209	1	NK	up
79977	5.38957e-12	-7.31583	209	1	NK	up
3821	1.33582e-11	-7.16181	209	1	NK	up
30009	2.04715e-11	-7.08872	209	1	NK	up
3810	2.26484e-11	-7.07135	209	1	NK	up
3560	3.1832e-11	-7.01268	209	1	NK	up
3804	3.98849e-11	-6.97364	209	1	NK	up
3824	4.08252e-11	-6.9696	209	1	NK	up
10578	5.0348e-11	-6.93319	209	1	NK	up
2214	5.74748e-11	-6.91014	209	1	NK	up
8787	7.11668e-11	-6.87283	209	1	NK	up
63916	1.09051e-10	-6.79796	209	1	NK	up
57493	1.30435e-10	-6.7664	209	1	NK	up
864	2.48148e-10	-6.65231	209	1	NK	up
55655	2.67029e-10	-6.63922	209	1	NK	up
8809	3.26539e-10	-6.60325	209	1	NK	up
4092	3.37049e-10	-6.59757	209	1	NK	up
83988	4.74206e-10	-6.5362	209	1	NK	up
5998	4.76818e-10	-6.53521	209	1	NK	up
4818	4.79965e-10	-6.53403	209	1	NK	up
3807	5.0828e-10	-6.52369	209	1	NK	up
976	8.38766e-10	-6.43289	209	1	NK	up
6498	9.87599e-10	-6.40311	209	1	NK	up
200316	2.525e-09	-6.23023	209	1	NK	up
5782	2.59517e-09	-6.22514	209	1	NK	up
353189	3.60877e-09	-6.16365	209	1	NK	up
60489	4.62713e-09	-6.11704	209	1	NK	up
3398	4.96962e-09	-6.1036	209	1	NK	up
8459	5.23302e-09	-6.09387	209	1	NK	up
838	5.78543e-09	-6.07494	209	1	NK	up
324	6.06242e-09	-6.06611	209	1	NK	up
2793	7.78147e-09	-6.0188	209	1	NK	up
54438	8.67783e-09	-5.99806	209	1	NK	up
5141	9.02007e-09	-5.99069	209	1	NK	up
3982	1.28612e-08	-5.92282	209	1	NK	up
3687	1.30847e-08	-5.91952	209	1	NK	up
3001	1.42787e-08	-5.90272	209	1	NK	up
23108	2.01189e-08	-5.83649	209	1	NK	up
79899	2.22311e-08	-5.81711	209	1	NK	up
51341	2.46512e-08	-5.797	209	1	NK	up
54843	2.68704e-08	-5.78019	209	1	NK	up
57823	2.82646e-08	-5.77031	209	1	NK	up
81563	2.99375e-08	-5.75907	209	1	NK	up
23092	3.0006e-08	-5.75862	209	1	NK	up
7402	3.01978e-08	-5.75738	209	1	NK	up
3802	3.09042e-08	-5.75285	209	1	NK	up
51571	3.19391e-08	-5.7464	209	1	NK	up
2140	3.23449e-08	-5.74393	209	1	NK	up
79180	3.29626e-08	-5.74022	209	1	NK	up
4792	3.43754e-08	-5.73198	209	1	NK	up
11000	5.08184e-08	-5.6549	209	1	NK	up
2215	7.61884e-08	-5.5743	209	1	NK	up
3820	7.77669e-08	-5.57019	209	1	NK	up
5551	8.31792e-08	-5.55672	209	1	NK	up
29990	9.7584e-08	-5.52463	209	1	NK	up
4603	1.03055e-07	-5.51365	209	1	NK	up
23229	1.0799e-07	-5.50421	209	1	NK	up
7049	1.15164e-07	-5.49122	209	1	NK	up
6655	1.17068e-07	-5.48791	209	1	NK	up
154	1.23132e-07	-5.47769	209	1	NK	up
26140	1.25294e-07	-5.47417	209	1	NK	up
9022	1.5634e-07	-5.4292	209	1	NK	up
22914	1.6111e-07	-5.42307	209	1	NK	up
27087	1.86423e-07	-5.39327	209	1	NK	up
5159	2.04019e-07	-5.37478	209	1	NK	up
5521	2.56174e-07	-5.32794	209	1	NK	up
11126	2.75208e-07	-5.31313	209	1	NK	up
3683	2.86683e-07	-5.30468	209	1	NK	up
57017	3.48618e-07	-5.26407	209	1	NK	up
11118	3.52207e-07	-5.26194	209	1	NK	up
3809	3.65521e-07	-5.25421	209	1	NK	up
11098	3.69788e-07	-5.25179	209	1	NK	up
3458	4.07815e-07	-5.23135	209	1	NK	up
8227	4.13683e-07	-5.22837	209	1	NK	up
115	4.18842e-07	-5.22577	209	1	NK	up
51411	4.40975e-07	-5.21499	209	1	NK	up
9580	5.10015e-07	-5.18445	209	1	NK	up
2268	5.21058e-07	-5.17994	209	1	NK	up
55020	5.28205e-07	-5.17707	209	1	NK	up
8837	5.32881e-07	-5.17522	209	1	NK	up
3002	5.65488e-07	-5.16269	209	1	NK	up
79661	5.87029e-07	-5.1548	209	1	NK	up
3806	5.87619e-07	-5.15459	209	1	NK	up
1521	6.99019e-07	-5.11781	209	1	NK	up
5243	7.40652e-07	-5.10552	209	1	NK	up
57136	9.13476e-07	-5.06076	209	1	NK	up
3903	9.32912e-07	-5.05625	209	1	NK	up
28996	1.04132e-06	-5.03267	209	1	NK	up
5786	1.14916e-06	-5.01145	209	1	NK	up
10911	1.34816e-06	-4.97694	209	1	NK	up
7305	1.46658e-06	-4.95867	209	1	NK	up
9205	1.46736e-06	-4.95856	209	1	NK	up
389	1.49372e-06	-4.95469	209	1	NK	up
9172	1.69707e-06	-4.92689	209	1	NK	up
1524	1.97396e-06	-4.89383	209	1	NK	up
6876	2.04284e-06	-4.8863	209	1	NK	up
2796	2.27487e-06	-4.86264	209	1	NK	up
8934	2.28048e-06	-4.8621	209	1	NK	up
51744	2.37864e-06	-4.8528	209	1	NK	up
9437	2.65967e-06	-4.82812	209	1	NK	up
7704	2.71997e-06	-4.82315	209	1	NK	up
3689	3.16159e-06	-4.78972	209	1	NK	up
59307	3.46169e-06	-4.76949	209	1	NK	up
22908	3.79011e-06	-4.7492	209	1	NK	up
27036	4.16412e-06	-4.72807	209	1	NK	up
6574	4.27528e-06	-4.72215	209	1	NK	up
29021	4.30433e-06	-4.72062	209	1	NK	up
84525	4.55876e-06	-4.70768	209	1	NK	up
55786	4.95295e-06	-4.68894	209	1	NK	up
313	5.01202e-06	-4.68626	209	1	NK	up
56895	5.12541e-06	-4.68119	209	1	NK	up
26207	5.16771e-06	-4.67933	209	1	NK	up
93594	5.1701e-06	-4.67923	209	1	NK	up
5544	5.46104e-06	-4.66681	209	1	NK	up
54596	5.53157e-06	-4.66389	209	1	NK	up
10653	4.05382e-18	9.53392	209	-1	NK	down
6202	1.28252e-12	7.55582	209	-1	NK	down
83700	1.79162e-12	7.50032	209	-1	NK	down
1350	3.04572e-12	7.41175	209	-1	NK	down
54539	3.3014e-12	7.39824	209	-1	NK	down
10276	6.35449e-12	7.28802	209	-1	NK	down
4085	1.49386e-11	7.14271	209	-1	NK	down
2197	1.66376e-11	7.12428	209	-1	NK	down
3159	1.69564e-11	7.12103	209	-1	NK	down
7485	3.90719e-11	6.97721	209	-1	NK	down
654434	4.27398e-11	6.96165	209	-1	NK	down
9551	4.49105e-11	6.95305	209	-1	NK	down
1340	4.77403e-11	6.94244	209	-1	NK	down
9588	4.82381e-11	6.94063	209	-1	NK	down
2050	1.28452e-10	6.76911	209	-1	NK	down
4602	3.89147e-10	6.57178	209	-1	NK	down
54874	4.32491e-10	6.55279	209	-1	NK	down
23507	7.2908e-10	6.45838	209	-1	NK	down
23658	9.47559e-10	6.41067	209	-1	NK	down
5052	1.08057e-09	6.38667	209	-1	NK	down
6209	1.08876e-09	6.38529	209	-1	NK	down
60485	1.24503e-09	6.36073	209	-1	NK	down
351	1.29062e-09	6.35413	209	-1	NK	down
256987	1.89724e-09	6.28319	209	-1	NK	down
5693	2.30747e-09	6.24695	209	-1	NK	down
6159	4.34777e-09	6.12874	209	-1	NK	down
7311	4.80382e-09	6.10999	209	-1	NK	down
58526	5.35365e-09	6.08958	209	-1	NK	down
4697	6.29897e-09	6.05887	209	-1	NK	down
2876	7.30454e-09	6.03081	209	-1	NK	down
8334	7.52817e-09	6.02508	209	-1	NK	down
6541	7.55972e-09	6.02429	209	-1	NK	down
23593	9.23426e-09	5.98622	209	-1	NK	down
7295	1.24655e-08	5.92882	209	-1	NK	down
3099	1.289e-08	5.92239	209	-1	NK	down
57128	1.41015e-08	5.90513	209	-1	NK	down
29964	1.56994e-08	5.88445	209	-1	NK	down
55163	1.96398e-08	5.84116	209	-1	NK	down
220717	2.10415e-08	5.82779	209	-1	NK	down
60436	2.18634e-08	5.82035	209	-1	NK	down
10184	2.49495e-08	5.79466	209	-1	NK	down
6181	2.56659e-08	5.78914	209	-1	NK	down
4953	2.7313e-08	5.777	209	-1	NK	down
55327	2.75541e-08	5.77529	209	-1	NK	down
6748	3.33439e-08	5.73796	209	-1	NK	down
900	3.54893e-08	5.72572	209	-1	NK	down
262	3.62111e-08	5.72177	209	-1	NK	down
64777	3.73992e-08	5.71542	209	-1	NK	down
26586	4.32191e-08	5.68693	209	-1	NK	down
23531	4.46481e-08	5.68051	209	-1	NK	down
25873	4.48052e-08	5.67981	209	-1	NK	down
55216	4.64842e-08	5.67254	209	-1	NK	down
4601	5.73068e-08	5.63107	209	-1	NK	down
514	6.32811e-08	5.61134	209	-1	NK	down
23327	6.50616e-08	5.60582	209	-1	NK	down
6566	6.90409e-08	5.59398	209	-1	NK	down
22930	7.23248e-08	5.5847	209	-1	NK	down
4001	7.3385e-08	5.58179	209	-1	NK	down
2775	7.78915e-08	5.56987	209	-1	NK	down
10643	8.6257e-08	5.54943	209	-1	NK	down
340562	8.90555e-08	5.54302	209	-1	NK	down
5324	8.92585e-08	5.54256	209	-1	NK	down
1203	9.66284e-08	5.52661	209	-1	NK	down
10210	9.97482e-08	5.52022	209	-1	NK	down
27075	1.00026e-07	5.51966	209	-1	NK	down
109	1.11072e-07	5.49853	209	-1	NK	down
23155	1.20824e-07	5.48152	209	-1	NK	down
53335	1.21319e-07	5.48069	209	-1	NK	down
27018	1.23797e-07	5.4766	209	-1	NK	down
80148	1.24681e-07	5.47516	209	-1	NK	down
6001	1.263e-07	5.47255	209	-1	NK	down
6206	1.27507e-07	5.47062	209	-1	NK	down
219464	1.31988e-07	5.46362	209	-1	NK	down
51018	1.33024e-07	5.46203	209	-1	NK	down
6477	1.35956e-07	5.45761	209	-1	NK	down
10289	1.384e-07	5.45399	209	-1	NK	down
1854	1.55512e-07	5.43028	209	-1	NK	down
64110	1.73498e-07	5.40796	209	-1	NK	down
55256	1.73859e-07	5.40753	209	-1	NK	down
7037	1.74129e-07	5.40721	209	-1	NK	down
8766	1.79702e-07	5.40078	209	-1	NK	down
25842	1.80407e-07	5.39998	209	-1	NK	down
2628	1.89065e-07	5.39039	209	-1	NK	down
387263	1.9373e-07	5.38539	209	-1	NK	down
79133	1.98285e-07	5.38063	209	-1	NK	down
25801	2.08879e-07	5.36995	209	-1	NK	down
8030	2.10009e-07	5.36885	209	-1	NK	down
55652	2.1166e-07	5.36724	209	-1	NK	down
1647	2.20924e-07	5.35844	209	-1	NK	down
6856	2.35523e-07	5.34527	209	-1	NK	down
9538	2.3628e-07	5.34461	209	-1	NK	down
91300	2.48358e-07	5.33433	209	-1	NK	down
23135	2.50269e-07	5.33275	209	-1	NK	down
10591	2.51098e-07	5.33207	209	-1	NK	down
4000	2.70475e-07	5.31672	209	-1	NK	down
4213	3.01203e-07	5.29444	209	-1	NK	down
29937	3.01907e-07	5.29396	209	-1	NK	down
5473	3.04011e-07	5.29252	209	-1	NK	down
115123	3.11495e-07	5.28748	209	-1	NK	down
79690	3.18959e-07	5.28256	209	-1	NK	down
9859	3.2408e-07	5.27925	209	-1	NK	down
9650	3.44607e-07	5.26648	209	-1	NK	down
8728	3.72299e-07	5.25038	209	-1	NK	down
6208	3.72354e-07	5.25035	209	-1	NK	down
113251	3.89544e-07	5.24093	209	-1	NK	down
11130	3.95874e-07	5.23757	209	-1	NK	down
3047	4.10159e-07	5.23016	209	-1	NK	down
4234	4.28552e-07	5.22098	209	-1	NK	down
10632	4.40538e-07	5.2152	209	-1	NK	down
6137	4.47665e-07	5.21184	209	-1	NK	down
81618	4.50882e-07	5.21033	209	-1	NK	down
5213	4.56652e-07	5.20767	209	-1	NK	down
272	4.60238e-07	5.20603	209	-1	NK	down
7388	5.14128e-07	5.18276	209	-1	NK	down
665	5.19014e-07	5.18077	209	-1	NK	down
80742	5.3769e-07	5.17332	209	-1	NK	down
8458	5.39113e-07	5.17277	209	-1	NK	down
4052	5.51335e-07	5.16804	209	-1	NK	down
3043	5.58592e-07	5.16528	209	-1	NK	down
6782	5.5965e-07	5.16488	209	-1	NK	down
6309	5.73515e-07	5.15972	209	-1	NK	down
25874	5.76925e-07	5.15847	209	-1	NK	down
55110	5.83718e-07	5.15599	209	-1	NK	down
214	6.24921e-07	5.14157	209	-1	NK	down
2199	6.36915e-07	5.13754	209	-1	NK	down
8832	6.47948e-07	5.13391	209	-1	NK	down
9585	6.55778e-07	5.13136	209	-1	NK	down
22934	6.99394e-07	5.1177	209	-1	NK	down
10626	7.08409e-07	5.11498	209	-1	NK	down
5747	7.40677e-07	5.10551	209	-1	NK	down
11017	7.58391e-07	5.10048	209	-1	NK	down
10156	8.37531e-07	5.07932	209	-1	NK	down
29899	8.41699e-07	5.07826	209	-1	NK	down
7531	8.76178e-07	5.06968	209	-1	NK	down
87	9.59447e-07	5.05024	209	-1	NK	down
6636	9.80041e-07	5.04569	209	-1	NK	down
165	9.87492e-07	5.04406	209	-1	NK	down
11224	1.00055e-06	5.04124	209	-1	NK	down
6767	1.04062e-06	5.03281	209	-1	NK	down
23189	1.05919e-06	5.02901	209	-1	NK	down
29780	1.06476e-06	5.02788	209	-1	NK	down
4088	1.06494e-06	5.02784	209	-1	NK	down
2002	1.09917e-06	5.02104	209	-1	NK	down
605	1.12781e-06	5.0155	209	-1	NK	down
79718	1.13516e-06	5.0141	209	-1	NK	down
3070	1.14017e-06	5.01315	209	-1	NK	down
3183	1.14477e-06	5.01228	209	-1	NK	down
6678	1.15527e-06	5.01031	209	-1	NK	down
6929	1.15607e-06	5.01016	209	-1	NK	down
8936	1.18095e-06	5.00557	209	-1	NK	down
51108	1.21249e-06	4.99988	209	-1	NK	down
80097	1.22731e-06	4.99726	209	-1	NK	down
4952	1.25535e-06	4.99237	209	-1	NK	down
3039	1.26802e-06	4.9902	209	-1	NK	down
2958	1.27924e-06	4.9883	209	-1	NK	down
5569	1.28301e-06	4.98766	209	-1	NK	down
9655	1.31443e-06	4.98243	209	-1	NK	down
6612	1.31536e-06	4.98227	209	-1	NK	down
81892	1.40283e-06	4.96832	209	-1	NK	down
10257	1.40414e-06	4.96812	209	-1	NK	down
191	1.45703e-06	4.96009	209	-1	NK	down
5695	1.49693e-06	4.95422	209	-1	NK	down
9804	1.49903e-06	4.95392	209	-1	NK	down
2739	1.50339e-06	4.95329	209	-1	NK	down
728453	1.51886e-06	4.95106	209	-1	NK	down
328	1.53e-06	4.94947	209	-1	NK	down
27346	1.6184e-06	4.93724	209	-1	NK	down
5597	1.62319e-06	4.9366	209	-1	NK	down
54901	1.65578e-06	4.93226	209	-1	NK	down
10773	1.73257e-06	4.92237	209	-1	NK	down
